Traffic Analysis/Inspection;EtherApe;http://etherape.sourceforge.net/;Is A Graphical Network Monitor For Unix Modeled After Etherman. Featuring Link Layer, Ip And Tcp Modes, It Displays Network Activity Graphically. Hosts And Links Change In Size With Traffic. Color Coded Protocols Display. It Supports Ethernet, Fddi, Token Ring, Isdn, Ppp And Slip Devices. It Can Filter Traffic To Be Shown, And Can Read Traffic From A File As Well As Live From The Network.
Sniffer;Ettercap;http://ettercap.github.com/ettercap/;Ettercap Is A Suite For Man In The Middle Attacks On Lan. It Features Sniffing Of Live Connections, Content Filtering On The Fly And Many Other Interesting Tricks.
Reverse Engineering Tools;Evan's Debugger;http://www.codef00.com/projects#debugger;Ollydbg-Like Debugger For Linux
Disassemblers;Evan's Debugger (EDB);http://codef00.com/projects#debugger;Amodular debugger with a Qt GUI.
Social Engineering Tools;Evilginx;https://github.com/kgretzky/evilginx;Mitm Attack Framework Used For Phishing Credentials And Session Cookies From Any Web Service
Basic Penetration Testing Tools;evilgrade;https://github.com/infobyte/evilgrade;The Update Explotation Framework
Memory Forensics;evolve;https://github.com/JamesHabben/evolve;Web interface for theVolatility Memory Forensics Framework.
File Carving;EVTXtract;https://github.com/williballenthin/EVTXtract;Carve WindowsEvent Log files from raw binary data.
Deobfuscation;ex_pe_xor;http://hooked-on-mnemonics.blogspot.com/2014/04/expexorpy.html)& [iheartxor;http://hooked-on-mnemonics.blogspot.com/p/iheartxor.html
Python Malware analysis;Exefilter;http://www.decalage.info/exefilter;Filter File Formats In E-Mails, Web Pages Or Files. Detects Many Common File Formats And Can Remove Active Content
Steganography;Exif;http://manpages.ubuntu.com/manpages/trusty/man1/exif.1.html;Shows Exif Information In Jpeg Files
Forensics;Exif Tool;http://www.sno.phy.queensu.ca/~phil/exiftool/;Read, Write And Edit File Metadata
Malware identification;ExifTool;http://www.sno.phy.queensu.ca/~phil/exiftool/;Read, write and edit file metadata.
Steganography;Exiv2;http://www.exiv2.org/manpage.html;Image Metadata Manipulation Tool
Python Misc;Exomind;http://corelabs.coresecurity.com/index.php?module=Wiki&action=view&type=tool&name=Exomind;Framework For Building Decorated Graphs And Developing Open-Source Intelligence Modules And Ideas, Centered On Social Network Services, Search Engines And Instant Messaging
Malware analysis;Exploit Database;https://www.exploit-db.com/;Exploit and shell code samples.
Basic Penetration Testing Tools;ExploitPack;https://github.com/juansacco/exploitpack;Graphical Tool For Penetration Testing With A Bunch Of Exploits
Forensics;Extundelete;http://extundelete.sourceforge.net/;Used For Recovering Lost Data From Mountable Images
Storage and Workflow;FAME;https://certsocietegenerale.github.io/fame/;FAME is a malware analysis framework. It features a pipeline that can be extended with custom modules that can be chained and interact with each other to perform end-to-end analysis.
Basic Penetration Testing Tools;faraday;https://github.com/infobyte/faraday;Collaborative Penetration Test And Vulnerability Management Platform
OSInt Tools;fast-recon;https://github.com/DanMcInerney/fast-recon;Does Some Google Dorks Against A Domain
Passwords;Fcrackzip;http://oldhome.schmorp.de/marc/fcrackzip.html;Naturally, Programs Are Born Out Of An Actual Need. The Situation With Fcrackzip Was No Different... I'M Not Using Zip Very Much, But Recently I Needed A Password Cracker.
Cryptography;FeatherDuster;https://github.com/nccgroup/featherduster;An Automated, Modular Cryptanalysis Tool
Operating Systems;Fedora Security Lab;https://labs.fedoraproject.org/security/;Based On Fedora
Disassemblers;Fibratus;https://github.com/rabbitstack/fibratus;Tool for exploration and tracing of the Windows kernel.
Network;Fiddler;http://www.telerik.com/fiddler;Intercepting web proxy designed for "web debugging."
IOC;Fidelis Barncat;https://www.fidelissecurity.com/resources/fidelis-barncat;Extensive malware config database (must request access).
Web scanner malware;File Analyzer;https://www.file-analyzer.net/;Free dynamic analysis of PE files.
Malware identification;File Scanning Framework;https://github.com/EmersonElectricCo/fsf;Modular, recursive file scanning solution.
Harvest and analyze IOCs;Fileintel;https://github.com/keithjjones/fileintel;Pull intelligence per file hash.
SSL Analysis Tools;fimap;https://github.com/kurobeats/fimap;Find, Prepare, Audit, Exploit And Even Google Automatically For Lfi/Rfi Bugs
Memory Forensics;FindAES;http://jessekornblum.livejournal.com/269749.html;Find AES encryption keys in memory.
Analyze malicious URLs Malware;Firebug;http://getfirebug.com/;Firefox extension for web development.
IOC;FireEye IOCs;https://github.com/fireeye/iocs;Indicators of Compromise shared publicly by FireEye.
Web Scanners;Fireforce;http://www.scrt.ch/en/attack/downloads/fireforce;Fireforce Is A Firefox Extension Designed To Perform Brute-Force Attacks On Get And Post Forms. Fireforce Can Use Dictionaries Or Generate Passwords Based On Several Character Types.
IOC;FireHOL IP Lists;https://iplists.firehol.org/;Analytics for 350+ IP lists with a focus on attacks, malware and abuse. Evolution, Changes History,Country Maps, Age of IPs listed, Retention Policy, Overlaps.
Scanning;Firewalk;http://packetfactory.openwall.net/projects/firewalk/in dex.html;Firewalk Is An Active Reconnaissance Network Security Tool That Attempts To Determine What Layer 4 Protocols A  Given Ip Forwarding Device Will Pass. Firewalk  Works  By Sending Out Tcp Or Udp Packets With A Ttl One Greater Than The Targeted Gateway.
Web scanner malware;firmware.re;http://firmware.re/;Unpacks, scans and analyzes almost any firmware package.
Deobfuscation;FLOSS;https://github.com/fireeye/flare-floss;The FireEye Labs ObfuscatedString Solver uses advanced static analysis techniques to automatically deobfuscate strings from malware binaries.
Python Network;flowgrep;http://monkey.org/~jose/software/flowgrep/;Grep Through Packet Payloads Using Regular Expressions
File Carving;Foremost;http://foremost.sourceforge.net/;File carving tool designed by the US Air Force.
Python Fuzzing;Forensic Fuzzing Tools;https://isecpartners.com/tools/application-security/forensic-fuzzing-tools.aspx;Generate Fuzzed Files, Fuzzed File Systems, And File Systems Containing Fuzzed Files In Order To Test The Robustness Of Forensics Tools And Examination Systems
Disassemblers;FPort;https://www.mcafee.com/us/downloads/free-tools/fport.aspx;Reportsopen TCP/IP and UDP ports in a live system and maps them to the owning application.
Networking Tools;fragroute;http://monkey.org/~dugsong/fragroute/;Fragroute Intercepts, Modifies, And Rewrites Egress Traffic Destined For A Specified Host.
Python Debugging and reverse engineering;Frida;http://www.frida.re/;A Dynamic Instrumentation Framework Which Can Inject Scripts Into Running Processes
Forensics;Fsck.ext4;http://linux.die.net/man/8/fsck.ext3;Used To Fix Corrupt Filesystems
Passwords;FSCrack;http://www.mcafee.com/us/downloads/free-tools/fscrack.aspx;Gui For John The Ripper. Fscrack Is A Front End For John The Ripper (Jtr) That Provides A Graphical User Interface (Gui) For Access To Most Of Jtr‚Äôs Functions.
Bluetooth;FTS4BT;http://www.fte.com/products/FTS4BT.aspx;Frontline Fts4Bt Bluetooth Protocol Analyzer. Developers And Test Engineers Rely On Fts4Bt To Get Them Through The Design, Debug, Test, Verify, And Qualification Cycle.
Python Web;FunkLoad;http://funkload.nuxeo.org/;Functional And Load Web Tester
Python Fuzzing;Fusil;http://fusil.readthedocs.org/;Python Library Used To Write Fuzzing Programs
Python Fuzzing;Fuzzbox;https://isecpartners.com/tools/application-security/fuzzbox.aspx;Multi-Codec Media Fuzzer
Python Fuzzing;fuzzer.py;http://sites.google.com/site/felipeandresmanzano/fuzzer.py?attredirects=0;Simple Fuzzer By Felipe Andres Manzano
Web Scanners;Gamja;http://sourceforge.net/projects/gamja/;Gamja Will Find Xss(Cross Site Scripting) & Sql Injection Weak Point Also Url Parameter Validation Error. Who Knows That Which Parameter Is Weak Parameter? Gamja Will Be Helpful For Finding Vulnerability[ Xss , Validation Error , Sql Injection].
Disassemblers;GDB;http://www.sourceware.org/gdb/;The GNU debugger.
Disassemblers;GEF;https://github.com/hugsy/gef;GDB Enhanced Features, for exploiters and reverse engineers.
Vuln Scanners;GFI LanGuard;http://www.gfi.com/products-and-solutions/network-security-solutions/gfi-languard;Gfi Languard Is A Network Security And Vulnerability Scanner Designed To Help With Patch Management, Network And Software Audits, And Vulnerability Assessments. The Price Is Based On The Number Of Ip Addresses You Wish To Scan. A Free Trial Version (Up To 5 Ip Addresses) Is Available.
Python Web;Ghost.py;http://jeanphix.me/Ghost.py/;Webkit Web Client Written In Python
OSInt Tools;github-dorks;https://github.com/techgaun/github-dorks;Cli Tool To Scan Github Repos/Organizations For Potential Sensitive Information Leak
SSL Analysis Tools;GitTools;https://github.com/internetwache/GitTools;Automatically Find And Download Web-Accessible `.Git` Repositories
Honeypots;Glastopf;https://github.com/mushorg/glastopf;Web application honeypot.
Scanning;glypeahead;https://github.com/sensepost/glypeahead;By Default The Glype Proxy Script Has Few Restrictions On What Hosts/Ports Can Be Accessed Through It. In Addition, The Proxy Script Normally Displays All Curl-Related Error Messages.
OSInt Tools;GooDork;https://github.com/k3170makan/GooDork;Command Line Go0Gle Dorking Tool
OSInt Tools;Google Hacking Database;https://www.exploit-db.com/google-hacking-database/;A Database Of Google Dorks
OSInt Tools;Google-dorks;https://github.com/JohnTroony/Google-dorks;Common Google Dorks And Others You Prolly Don'T Know
Database Vulnerabilities;GreenSql;http://www.greensql.net/;Greensql Is An Open Source Database Firewall Used To Protect Databases From Sql Injection Attacks. Greensql Works As A Proxy And Has Built In Support For Mysql And Postgresql.
Web Scanners;Grendel-Scan;http://sourceforge.net/projects/grendel/;A Tool For Automated Security Scanning Of Web Applications. Many Features Are Also Present For Manual Penetration Testing.
File Carving;Hachoir;https://bitbucket.org/haypo/hachoir;A collection of Python libraries for dealing with binary files.
Web;Hackbar;https://addons.mozilla.org/en-US/firefox/addon/hackbar/;Firefox Addon For Easy Web Exploitation
Disassemblers;hackers-grep;https://github.com/codypierce/hackers-grep;A utility to search for strings in PE executables including imports, exports, and debug symbols.
Python Misc;hacklib;https://github.com/leonli96/python-hacklib;Toolkit For Hacking Enthusiasts: Word Mangling, Password Guessing, Reverse Shell And Other Simple Tools
Network;Haka;http://www.haka-security.org/;An open source security oriented language for describing protocols and applying security policies on (live)captured traffic.
Network;Hale;https://github.com/pjlantz/Hale;Botnet C&C monitor.
Bluetooth;Haraldscan;http://code.google.com/p/haraldscan/;A Bluetooth Scanner For Linux And Mac Os X. Harald Scan Is Able To Determine Major And Minor Device Class Of Device, As Well As Attempt To Resolve The Device'S Mac Address To The Largest Known Bluetooth Mac Address Vendor List.
Bruteforce;Hashcat;https://hashcat.net/hashcat/;Password Cracker
Malware identification;hashdeep;https://github.com/jessek/hashdeep;Compute digest hashes with a variety of algorithms.
Web Scanners;Havij;http://itsecteam.com/en/projects/project1_page2.htm;Havij Is An Automated Sql Injection Tool That Helps Penetration Testers To Find And Exploit Sql Injection Vulnerabilities On A Web Page.
Hex Editors;HexEdit.js;https://hexed.it;Browser-Based Hex Editing
Hex Editors;Hexinator;https://hexinator.com/) (commercial;World'S Finest Hex Editor
DDoS Tools;HOIC;https://sourceforge.net/projects/high-orbit-ion-cannon/;Updated Version Of Low Orbit Ion Cannon, Has 'Boosters' To Get Around Common Counter Measures
Honeypots;Honeyd;http://www.honeyd.org/;Create a virtual honeynet.
Honeypots;HoneyDrive;http://bruteforcelab.com/honeydrive;Honeypot bundle Linux distro.
Reverse;Hopper;http://www.hopperapp.com/;Reverse Engineering Tool (Disassembler) For Osx And Linux
Harvest and analyze IOCs;Hostintel;https://github.com/keithjjones/hostintel;Pull intelligence per host.
IOC;hpfeeds;https://github.com/rep/hpfeeds;Honeypot feed protocol.
Networking Tools;hping;http://www.hping.org/;Hping Is A Command-Line Oriented Tcp/Ip Packet Assembler/Analyzer.
Python Web;HTTPie;http://httpie.org;Human-Friendly Curl-Like Command Line Http Client
Traffic Analysis/Inspection;HttpSniffer;https://github.com/caesar0301/http-sniffer;A Multi-Threading Tool To Sniff Tcp Flow Statistics And Embedded Http Headers From Pcap File. Each Tcp Flow Carrying Http Is Exported To Text File In Json Format.
Web Scanners;HTTrack;http://www.httrack.com/;Httrack Is A Free And Easy-To-Use Offline Browser Utility. It Allows You To Download A World Wide Web Site From The Internet To A Local Directory, Building Recursively All Directories, Getting Html, Images, And Other Files From The Server To Your Computer.
Forensic;HxD;http://mh-nexus.de/en/hxd/;A Hex Editor Which, Additionally To Raw Disk Editing And Modifying Of Main Memory (Ram), Handles Files Of Any Size
Web scanner malware;Hybrid Analysis;https://www.hybrid-analysis.com/;Online malware analysis tool, powered by VxSandbox.
Passwords;Hydra;http://freeworld.thc.org/thc-hydra/;A Very Fast Network Logon Cracker Which Support Many Different Services.Number One Of The Biggest Security Holes Are Passwords, As Every Password Security Study Shows.
Anonymity Tools;I2P;https://geti2p.net/en/;The Invisible Internet Project
Reverse Engineering Tools;IDA Free;https://www.hex-rays.com/products/ida/support/download_freeware.shtml;The Freeware Version Of Ida V5.0
Disassemblers;IDA Pro;https://www.hex-rays.com/products/ida/index.shtml;Windowsdisassembler and debugger, with a free evaluation version.
Python Debugging and reverse engineering;IDAPython;https://github.com/idapython/src;Ida Pro Plugin That Integrates The Python Programming Language, Allowing Scripts To Run In Ida Pro
Scanning;Ike Scan;http://www.nta-monitor.com/tools-resources/security-tools/ike-scan;Ike-Scan Is A Command-Line Tool That Uses The Ike Protocol To Discover, Fingerprint And Test Ipsec Vpn Servers. It Is Available For Linux, Unix, Macos And Windows Under The Gpl License.
Steganography;ImageMagick;http://www.imagemagick.org/script/index.php;Tool For Manipulating Images
Disassemblers;Immunity Debugger;http://debugger.immunityinc.com/;Debugger for malware analysis and more, with a Python API.
Python Network;Impacket;http://oss.coresecurity.com/projects/impacket.html;Craft And Decode Network Packets. Includes Support For Higher-Level Protocols Such As Nmb And Smb
Network;INetSim;http://www.inetsim.org/;Network service emulation, useful when building a malware lab.
Python Misc;InlineEgg;http://oss.coresecurity.com/projects/inlineegg.html;Toolbox Of Classes For Writing Small Assembly Programs In Python
Harvest and analyze IOCs;IntelMQ;https://www.enisa.europa.eu/topics/csirt-cert-services/community-projects/incident-handling-automation;A tool for CERTs for processing incident data using a message queue.
Network Tools;Intercepter-NG;http://sniff.su/;A Multifunctional Network Toolkit
IOC;Internet Storm Center (DShield);https://isc.sans.edu/;Diary and searchable incident database
Harvest and analyze IOCs;IOC Editor;https://www.fireeye.com/services/freeware/ioc-editor.html;A free editor for XML IOC files.
Harvest and analyze IOCs;ioc_writer;https://github.com/mandiant/ioc_writer;Python library for working with OpenIOC objects, from Mandiant.
Domain analysis;IPinfo;https://github.com/hiddenillusion/IPinfo;Gather information about an IP or domain by searching online resources.
Traffic Analysis/Inspection;Ipsumdump;http://www.read.seas.harvard.edu/~kohler/ipsumdump/;Summarizes Tcp/Ip Dump Files Into A Self-Describing Ascii Format Easily Readable By Humans And Programs. Ipsumdump Can Read Packets From Network Interfaces, From Tcpdump Files, And From Existing Ipsumdump Files. It Will Transparently Uncompress Tcpdump Or Ipsumdump Files When Necessary. It Can Randomly Sample Traffic, Filter Traffic Based On Its Contents, Anonymize Ip Addresses, And Sort Packets From Multiple Dumps By Timestamp. Also, It Can Optionally Create A Tcpdump File Containing Actual Packet Data. It'S Also Convenient To Work With Click As A Inserted Module.
Python Other useful libraries and tools;IPython;http://ipython.scipy.org/;Enhanced Interactive Python Shell With Many Features For Object Introspection, System Shell Access, And Its Own Special Command System
Scanning;ircsnapshot;https://github.com/bwall/ircsnapshot;Ircsnapshot Is A Python Tool That Connects A Bot To A Server In Order To Fetch Users' Hostmasks, Names, And Channel Affiliations  Also Supports The Creation Of A World Map Using The Scraped Data. Useful For Reconnaissance On A Irc Server Full Of Suspected Bots. Supports Socks And Tor.
Web scanner malware;IRMA;http://irma.quarkslab.com/;An asynchronous and customizable analysis platform for suspicious files.
Wireless;iStumbler;http://www.istumbler.net/;Istumbler Is The Leading Wireless Discovery Tool For Mac Os X, Providing Plugins For Finding Airport Networks, Bluetooth Devices, Bonjour Services And Location Information With Your Mac.
Traffic Analysis/Inspection;ITA;http://ita.ee.lbl.gov/;The Internet Traffic Archive Is A Moderated Repository To Support Widespread Access To Traces Of Internet Network Traffic, Sponsored By Acm Sigcomm. The Traces Can Be Used To Study Network Dynamics, Usage Characteristics, And Growth Patterns, As Well As Providing The Grist For Trace- Driven Simulations. The Archive Is Also Open To Programs For Reducing Raw Trace Data To More Manageable Forms, For Generating Synthetic Traces, And For Analyzing Traces.
Reverse;Jadx;https://github.com/skylot/jadx;Decompile Android Files
Analyze malicious URLs Malware;Java Decompiler;http://jd.benow.ca/;Decompile and inspect Java apps.
Reverse;Java Decompilers;http://www.javadecompilers.com;An Online Decompiler For Java And Android Apks
Analyze malicious URLs Malware;Java IDX Parser;https://github.com/Rurik/Java_IDX_Parser/;Parses JavaIDX cache files.
Traffic Capture;jNetPcap;http://jnetpcap.com;Jnetpcap Is A Packet Capturing Library For Java That Is Available For Linux And Windows. Jnetpcap Leverages Libpcap Respectively Winpcap And Employs The Java Native Interface (Jni) For Using The Functionality Provided By Libpcap/Winpcap.
Web scanner malware;Joe Sandbox;https://www.joesecurity.org;Deep malware analysis with Joe Sandbox.
Bruteforce;John The Jumbo;https://github.com/magnumripper/JohnTheRipper;Community Enhanced Version Of John The Ripper
Bruteforce;John The Ripper;http://www.openwall.com/john/;Password Cracker
SSL Analysis Tools;joomscan;https://www.owasp.org/index.php/SSL Analysis Tools:OWASP_Joomla_Vulnerability_Scanner_Project;Joomla Cms Scanner
Web scanner malware;Jotti;https://virusscan.jotti.org/en;Free online multi-AV scanner.
Shellcode analysis;JS Beautifier;http://jsbeautifier.org/;JavaScript unpacking and deobfuscation.
Shellcode analysis;JS Deobfuscator;http://www.kahusecurity.com/2015/new-javascript-deobfuscator-tool/;Deobfuscate simple Javascript that use eval or document.write to concealits code.
DDoS Tools;JS LOIC;http://metacortexsecurity.com/tools/anon/LOIC/LOICv1.html;Javascript In-Browser Version Of Loic
Analyze malicious URLs Malware;JSDetox;http://www.relentless-coding.com/projects/jsdetox/;JavaScriptmalware analysis tool.
Analyze malicious URLs Malware;jsunpack-n;https://github.com/urule99/jsunpack-n;A javascript unpacker that emulates browser functionality.
File Extraction;Justniffer;http://justniffer.sourceforge.net/;Justniffer Is A Network Protocol Analyzer That Captures Network Traffic And Produces Logs In A Customized Way, Can Emulate Apache Web Server Log Files, Track Response Times And Extract All "Intercepted" Files From The Http Traffic.
SSL Analysis Tools;Kadabra;https://github.com/D35m0nd142/Kadabra;Automatic Lfi Exploiter And Scanner
SSL Analysis Tools;Kadimus;https://github.com/P0cL4bs/Kadimus;Lfi Scan And Exploit Tool
Disassemblers;Kaitai Struct;http://kaitai.io/;DSL for file formats / network protocols /data structures reverse engineering and dissection, with code generation for C++, C#, Java, JavaScript, Perl, PHP, Python, Ruby.
Penetration Testing Distributions;Kali;https://www.kali.org/;A Linux Distribution Designed For Digital Forensics And Penetration Testing
Operating Systems;Kali Linux;https://www.kali.org/;Based On Debian
Live CD;Katana;http://www.hackfromacave.com/katana.html;Katana Is A Portable Multi-Boot Security Suite Which Brings Together Many Of Today'S Best Security Distributions And Portable Applications To Run Off A Single Flash Drive. It Includes  Such As Wireshark, Metasploit, Nmap, Cain & Abel, And Many More.Distributions Which Focus On Pen-Testing, Auditing, Forensics, System Recovery, Network Analysis, And Malware Removal. Katana Also Comes With Over 100 Portable Windows Applications
Passwords;keimpx;https://github.com/inquisb/keimpx;Keimpx Is An Open Source Tool, Released Under A Modified Version Of Apache License 1.1. It Can Be Used To Quickly Check For The Usefulness Of Credentials Across A Network Over Smb.
Python Debugging and reverse engineering;Keystone;http://www.keystone-engine.org;Lightweight Multi-Platform, Multi-Architecture Assembler Framework With Python Bindings
Social Engineering Tools;King Phisher;https://github.com/securestate/king-phisher;Phishing Campaign Toolkit Used For Creating And Managing Multiple Simultaneous Phishing Attacks With Custom Email And Server Content
Vuln Apps;Kioptrix;http://www.kioptrix.com/blog/?page_id=135;This Kioptrix Vm Image Are Easy Challenges. The Object Of The Game Is To Acquire Root Access Via Any Means Possible (Except Actually Hacking The Vm Server Or Player). The Purpose Of These Games Are To Learn The Basic Tools And Techniques In Vulnerability Assessment And Exploitation.
Wireless;KisMAC;http://trac.kismac-ng.org/;Kismac Is An Open-Source And Free Sniffer/Scanner Application For Mac Os X. It Has An Advantage Over Macstumbler / Istumbler / Netstumbler In That It Uses Monitor Mode And Passive Scanning.
Wireless;KisMac2;https://github.com/IGRSoft/KisMac2;Kismac2, Is An Active Project To Continue Where Original Development Of Kismac (Link Above) Has Stopped. The Lead Developer Is Vitalii Parovishnyk (Korich) - Http://Igrsoft.Com
Wireless;Kismet;http://www.kismetwireless.net/;Kismet Is An 802.11 Layer2 Wireless Network Detector, Sniffer, And Intrusion Detection System. Kismet Will Work With Any Wireless Card Which Supports Raw Monitoring (Rfmon) Mode, And Can Sniff 802.11B, 802.11A, And 802.11G Traffic.
Python Network;Knock Subdomain Scan;https://github.com/guelfoweb/knock;Enumerate Subdomains On A Target Domain Through A Wordlist
Scanning;Knocker;http://knocker.sourceforge.net/;Knocker Is A Simple And Easy To Use Tcp Security Port Scanner Written In C To Analyze Hosts And All Of The Different Services Started On Them.
Analyze malicious URLs Malware;Krakatau;https://github.com/Storyyeller/Krakatau;Java decompiler, assembler, and disassembler.
Network;Laika BOSS;https://github.com/lmco/laikaboss;Laika BOSS is a file-centric malware analysis and intrusion detection system.
Vuln Apps;LAMPSecurity;http://sourceforge.net/projects/lampsecurity/;Lampsecurity Training Is Designed To Be A Series Of Vulnerable Virtual Machine Images Along With Complementary Documentation Designed To Teach Linux,Apache,Php,Mysql Security.
Physical Access Tools;LAN Turtle;https://lanturtle.com/;A Covert "Usb Ethernet Adapter" That Provides Remote Access, Network Intelligence Gathering, And Mitm Capabilities When Installed In A Local Network.
Attacks;Layer 2 attacks;https://github.com/tomac/yersinia;Attack Various Protocols On Layer 2
Passwords;LCP;http://www.lcpsoft.com/english/index.htm;Main Purpose Of Lcp Program Is User Account Passwords Auditing And Recovery In Windows Nt/2000/Xp/2003.
Enumeration;LDAP Browser;http://www.ldapbrowser.com/;Ldap Browser Is A Premier Windows Explorer-Like Ldap Directory Client Available For Win32 Platforms.
Traffic Analysis/Inspection;Libcrafter;http://code.google.com/p/libcrafter/;Is A High Level Library For C++ Designed To Make Easier The Creation And Decoding Of Network Packets. It Is Able To Craft Or Decode Packets Of Most Common Network Protocols, Send Them On The Wire, Capture Them And Match Requests And Replies.
Python Network;libdnet;http://code.google.com/p/libdnet/;Low-Level Networking Routines, Including Interface Lookup And Ethernet Frame Transmission
Shellcode analysis;libemu;http://libemu.carnivore.it/;Library and tools for x86 shell code emulation.
Python Forensics;LibForensics;http://code.google.com/p/libforensics/;Library For Developing Digital Forensics Applications
Exploits;libformatstr;https://github.com/hellman/libformatstr;Simplify Format String Exploitation.
Traffic Analysis/Inspection;Libnet;http://libnet.sourceforge.net/;Is A Collection Of Routines To Help With The Construction And Handling Of Network Packets. It Provides A Portable Framework For Low-Level Network Packet Shaping, Handling And Injection. Libnet Features Portable Packet Creation Interfaces At The Ip Layer And Link Layer, As Well As A Host Of Supplementary And Complementary Functionality. Using Libnet, Quick And Simple Packet Assembly Applications Can Be Whipped Up With Little Effort.
Traffic Analysis/Inspection;Libnids;http://libnids.sourceforge.net/;Designed By Rafal Wojtczuk, Is An Implementation Of An E-Component Of Network Intrusion Detection System. It Emulates The Ip Stack Of Linux 2.0.X. Libnids Offers Ip Defragmentation, Tcp Stream Assembly And Tcp Port Scan Detection. The Most Valuable Feature Of Libnids Is Reliability. A Number Of Tests Were Conducted, Which Proved That Libnids Predicts Behaviour Of Protected Linux Hosts As Closely As Possible.
Traffic Capture;Libpcap/Tcpdump;http://www.tcpdump.org/;The Official Site Of Tcpdump, A Powerful Command-Line Packet Analyzer  And Libpcap, A Portable C/C++ Library For Network Traffic Capture.
Disassemblers;LIEF;https://lief.quarkslab.com/;LIEF provides a cross-platform library to parse, modify and abstract ELF, PE and MachO formats.
SSL Analysis Tools;liffy;https://github.com/hvqzao/liffy;Lfi Exploitation Tool
Web Scanners;LiLith;http://michaelhendrickx.com/lilith;Lilith Is A Tool Written In Perl To Audit Web Applications. This Tool Analyses Webpages And Looks For Html <Form> Tags, Which Often Refer To Dynamic Pages That Might Be Subject To Sql Injection Or Other Flaws.
Web scanner malware;Limon;https://github.com/monnappa22/Limon;Sandbox for Analyzing Linux Malwares
Linux Utils;Linux Exploit Suggester;https://github.com/PenturaLabs/Linux_Exploit_Suggester;Linux Exploit Suggester Based On Operating System Release Number.
Passwords;Lodowep;http://www.cqure.net/wp/lodowep/;Lodowep Is A Tool For Analyzing Password Strength Of Accounts On A Lotus Domino Webserver System. The Tool Supports Both Session- And Basic-Authentication.
DDoS Tools;LOIC;https://github.com/NewEraCracker/LOIC/;An Open Source Network Stress Tool For Windows
Malware identification;Loki;https://github.com/Neo23x0/Loki;Host based scanner for IOCs.
Disassemblers;ltrace;http://ltrace.org/;Dynamic analysis for Linux executables.
Python Other useful libraries and tools;lxml;http://lxml.de/;Most Feature-Rich And Easy-To-Use Library For Working With Xml And Html In The Python Language
Python Other useful libraries and tools;M2Crypto;http://chandlerproject.org/bin/view/Projects/MeTooCrypto;Most Complete Openssl Wrapper
Domain analysis;Machinae;https://github.com/hurricanelabs/machinae;OSINT tool forgathering information about URLs, IPs, or hashes. Similar to Automator.
Domain analysis;mailchecker;https://github.com/FGRibreau/mailchecker;Cross-languagetemporary email detection library.
IOC;malc0de;http://malc0de.com/database/;Searchable incident database.
Network;Malcom;https://github.com/tomchop/malcom;Malware CommunicationsAnalyzer.
Malware identification;Malfunction;https://github.com/Dynetics/Malfunction;Catalog and compare malware at a function level.
Web scanner malware;Malheur;https://github.com/rieck/malheur;Automatic sandboxed analysis of malware behavior.
Network Tools;mallory;https://github.com/justmao945/mallory;Http/Https Proxy Over Ssh
Shellcode analysis;malpdfobj;https://github.com/9b/malpdfobj;Deconstruct malicious PDFs into a JSON representation.
Malware analysis;Malshare;http://malshare.com;Large repository of malware actively scrapped from malicious sites.samples directly from a number of online sources.
Miscellaneous;MalSploitBase;https://github.com/misterch0c/malSploitBase;A database containing exploits used by malware.
Web scanner malware;malsub;https://github.com/diogo-fernan/malsub;A Python RESTful API framework for online malware and URL analysis services.
OSInt Tools;Maltego;http://www.paterva.com/web7/;Proprietary Software For Open Source Intelligence And Forensics, From Paterva.
Domain analysis;MaltegoVT;https://github.com/michael-yip/MaltegoVT;Maltego transform for the VirusTotal API. Allows domain/IP research, and searching for filehashes and scan reports.
Network;Maltrail;https://github.com/stamparm/maltrail;A malicious traffic detection system, utilizing publicly available (black)lists containing malicious and/or generally suspicious trails and featuring an reporting and analysis interface.
Web scanner malware;Malware config;https://malwareconfig.com/;Extract, decode and display online the configuration settings from common malwares.
IOC;Malware Domain List;http://www.malwaredomainlist.com/;Search and share malicious URLs.
Miscellaneous;Malware Museum;https://archive.org/details/malwaremuseum;Collection of malware programs that were distributed in the 1980s and 1990s.
Malware analysis;MalwareDB;http://malwaredb.malekal.com/;Malware samples repository.
Storage and Workflow;Malwarehouse;https://github.com/sroberts/malwarehouse;Store, tag, and search malware.
Web scanner malware;Malwr;https://malwr.com/;Free analysis with an online Cuckoo Sandbox instance.
Analyze malicious URLs Malware;Malzilla;http://malzilla.sourceforge.net/;Analyze malicious web pages.
Network Tools;Mass Scan;https://github.com/robertdavidgraham/masscan;Tcp Port Scanner, Spews Syn Packets Asynchronously, Scanning Entire Internet In Under 5 Minutes.
Networking;Masscan;https://github.com/robertdavidgraham/masscan;Mass Ip Port Scanner, Tcp Port Scanner
Harvest and analyze IOCs;Massive Octo Spice;https://github.com/csirtgadgets/massive-octo-spice; Previously known as CIF (Collective Intelligence Framework).
Malware identification;MASTIFF;https://github.com/KoreLogicSecurity/mastiff;Static analysis framework.
Web scanner malware;MASTIFF Online;https://mastiff-online.korelogic.com/;Online static analysis of malware.
Python Other useful libraries and tools;matplotlib;http://matplotlib.sourceforge.net/;Make 2D Plots Of Arrays
